text,label
not deliver delivery code not ask not clear where package,negative
very good,positive
he take money,neutral
very late,neutral
still not deliver arun it fake reason,negative
do not get parcel deliver me no phonecall,negative
good,neutral
gh hd x hi j,neutral
horrible experience,negative
nice,neutral
package mark out for delivery still at delivery centre then go km from my house pick up from center,neutral
timely delivery,neutral
I did not received the product. He changes the product which I ordered,negative
polite n very sincere delivery boy,positive
bad service bhut delay kiya,negative
good,neutral
very good,positive
where my order,neutral
not deliver,neutral
I have raised request for demographic changes 2 weeks back to change my no. Still its not done??,negative
it good but when ever get parcel from blue dart somehow it tored little bit,neutral
fast sarvice,neutral
on time,neutral
havent receive document request you kindly deliver document me,neutral
no smoking,neutral
who shubham,neutral
Tracking status should be updated timely.,neutral
nice,neutral
Nothing to change,neutral
well service,neutral
very poor delivery collect from blue dart local office,negative
very bad service,negative
good,neutral
deliver wrong place,neutral
not receive yet take instant action,neutral
service good,neutral
not receive on time delivery boy wrong place give parsal,negative
very first delivery service,neutral
my product damage,negative
not deliver,neutral
exlent service by bluedar,neutral
good,neutral
good,neutral
it scam fraud,negative
order first time from this aap,neutral
dont receive any parcel,negative
good service,positive
didnt get my order deliver,negative
number one service,neutral
try deliver soon,neutral
havent receive parcel,neutral
book on st october deliver on th november after talk customer care delhi ncr delivery take time as long a north india south india rural place,neutral
You should add details of Recipient in the SMS.  Your customers don?t go roaming around with AWB number.   Plus I did not actually order anything on BLUE DART.  I sent a gift via Ferns n Petals,neutral
very good,positive
not receive courier,neutral
I AM EXTREMELY HAPPY TO SHARE MY EXPERIENCE THAT YOUR RELATIONSHIP MANAGER RAJ PARESHKUMAR PATEL HAS ALWAYS EXTENDED HIS WHOLE HEARTED SUPPORT IN OPENING OF OUR NRE AND NRO ACCOUNTS WITH YOUR BANK.HE ALWAYS RESPONDED OUR PHONE CALLS AND HELPED ME BY GIVING EXCELLENT SERVICE THAT WE NEEDED.SO I AM TOO MUCH THANKFUL TO RAJ PARESHKUMAR PATEL. I HAVE ALSO GET SUPPORT FROM OTHER STAFF MEMBERS OF YOUR ANAND BRANCH (GUJARAT STATE) AND THANKFUL TO THEM ALSO.,positive
good,neutral
very good service,positive
courier get delay by day,neutral
good,neutral
delivery not deliver,negative
you send wrong thing which not useable for u,negative
what product you deliver cant understand,negative
